"MATERIA";"CURSO";"NIVEL";"DEPARTAMENTO";"NOMBRE";"CREDITOS"
ADMI;"3330";PREG;ADMI;FINANCIAL ESTRATEGIC;3
ADMI;"3331";PREG;ADMI;DECISIONES FINANCIERAS ESTRA.;3
ADMI;"3331";PREG;FINA;DECISIONES FINANCIERAS ESTRA.;3
ADMI;"3335";PREG;ADMI;FINANCIANDO TU EMPRENDIMIENTO;3
ADMI;"3335";PREG;ADMI;AMIGOS INTELIG. DINERO INTELIG;3
ADMI;"3335";PREG;ADMI; FINANCIACIÓN DE EMPRENDIMIENT;3
ADMI;"3336";PREG;ADMI;MARKETING CULTURE AND THE ARTS;3
ADMI;"3336";PREG;ADMI;ELC. MKTG. CULTURE & THE ARTS;3
ADMI;"334";PREG;ADMI;CREATIVE SIDE ADVERTISING;3
ADMI;"334";PREG;ADMI;ESTRATEGIA DE PRODUCTO;3
ADMI;"3341";PREG;ADMI;BRAND MANAGEMENT;3
ADMI;"3341";PREG;ADMI;ELC. BRAND MANAGEMENT;3
ADMI;"335";PREG;ADMI;CANALES DE DISTRIBUCION;3
ADMI;"335";PREG;ADMI;SIMULACION ESTRATEG.MDOS;3
ADMI;"336";PREG;ADMI;APLICAION E-COMMERCE;3
ADMI;"336";PREG;ADMI;APLICACION E-COMMERCE;3
ADMI;"337";PREG;ADMI;MERCADEO SERVICIOS FINANCIEROS;3
ADMI;"337";PREG;ADMI;E-BUSSINESS;3
ADMI;"338";PREG;ADMI;MODELOS COMERCIALES;3
ADMI;"338";PREG;ADMI;SEMIN INVEST.MERCAD:INNOV.PROD;3
ADMI;"338";PREG;ADMI;SEM.INV.MERC.INNOVAC.PRODUC.;3
ADMI;"338";PREG;ADMI;THE MANAG. OF MARKETING CHANNE;3
ADMI;"338";PREG;ADMI;HACIA UN MERCADO COMPETITIVO;3
ADMI;"338";PREG;ADMI;NUEVOS PRODUCTOS;3
ADMI;"338";PREG;ADMI;FRANQUICIAS;3
ADMI;"339";PREG;ADMI;MERCADEO INTERNACIONAL;3
ADMI;"3391";PREG;ADMI;ELECTIVA AREA MERCADEO 1;3
ADMI;"3392";PREG;ADMI;ELECTIVA AREA MERCADEO 2;3
ADMI;"3393";PREG;ADMI;ELECTIVA AREA MERCADEO 3;3
ADMI;"3394";PREG;ADMI;ELECTIVA AREA MERCADEO 4;3
ADMI;"3395";PREG;ADMI;ELECTIVA AREA MERCADEO 5;3
ADMI;"3396";PREG;ADMI;ELECTIVA AREA MERCADEO 6;3
ADMI;"3397";PREG;ADMI;ELECTIVA AREA MERCADEO 7;3
ADMI;"3398";PREG;ADMI;PARQUES NACIONALES;4
ADMI;"340";PREG;ADMI;SICOLOGIA DE LAS DECISIONES;3
ADMI;"340";PREG;ADMI;SESG. Y ERR. EN DEC INV Y CDOR;3
ADMI;"340";PREG;ADMI;GESTIÓN CIUDADANA;3
ADMI;"3400";PREG;ADMI;SEMINARIO DE INVESTIGACION;3
ADMI;"3404";PREG;ADMI;SIMULACION;3
ADMI;"3405";PREG;ADMI;TECNOLOGIA EN  LAS ORGANIZAC.;3
ADMI;"3405";PREG;ESTR;SISTEMAS INFORMACION GERENCIAL;3
ADMI;"3405";PREG;ADMI;TECNOLOGIA E INFORMACION;3
ADMI;"3405";PREG;ADMI;SISTEMAS INFORMACIÓN GERENCIAL;3
ADMI;"3405";PREG;ESTR;TECNOLOGIA E INFORMACION;3
ADMI;"3405";PREG;ADMI;SISTEMAS INFORMACION GERENCIAL;3
ADMI;"3406";PREG;ADMI;BUSINESS INTELLIGENCE;3
ADMI;"3406";PREG;ESTR;INTEL.NEGOC.MERCAD.RELAC.(CRM);3
ADMI;"3406";PREG;ESTR;MARKETING ANALYTICS;3
ADMI;"3406";PREG;ESTR;BUSINESS INTELLIGENCE;3
ADMI;"3406";PREG;ADMI;MARKETING ANALYTICS;3
ADMI;"3406";PREG;ADMI;ELC. MARKETING ANALYTICS;3
ADMI;"3407";PREG;ADMI;DIGITAL TRANSFORMATION IOT& AI;3
ADMI;"3407";PREG;ADMI;INTERNET OF THINGS;3
ADMI;"3408";PREG;ADMI;E-BUSSINESS;3
ADMI;"3409";PREG;ADMI;SISTEMAS DE GESTION DE CALIDAD;3
ADMI;"341";PREG;ADMI;TOMA DECISION. BAJO INCERT.;3
ADMI;"341";PREG;ADMI;TOMA DE DECISIONES BAJO INCERT;3
ADMI;"3410";PREG;ADMI;FUNDAM.DESARROLLO PRODUCTOS;3
ADMI;"3411";PREG;ADMI;INTR.GESTION CADENAS ABASTECIM;3
ADMI;"3412";PREG;ADMI;HERRAM. PARA EL MUNDO LABORAL;1
ADMI;"3412";PREG;ADMI;TALLER DE FELICIDAD BIENESTAR;3
ADMI;"342";PREG;ADMI;GESTION DESARROLLO HUMANO;3
ADMI;"342";PREG;ADMI;GESTION Y CIUDADANA;3
ADMI;"342";PREG;ADMI;GESTION CIUDADANA Y CREATIV;3
ADMI;"342";PREG;ADMI;GESTION CIUDADANA;3
ADMI;"3422";PREG;ADMI;EL SENTIDO DEL TRABAJO;3
ADMI;"3427";PREG;ADMI;FUNDAMENTO DESARROLLO PRODUCTO;3
ADMI;"3427";PREG;MERC;FUNDAMENTO DESARROLLO PRODUCTO;3
ADMI;"3428";PREG;ADMI;GERENCIA DE CALIDAD;3
ADMI;"3429";PREG;ADMI;INTROD. A LA CADENA DE ABASTEC;3
ADMI;"343";PREG;ADMI;CORRUPCION EN LA GESTION PUBLI;3
ADMI;"343";PREG;ADMI;CORRUPCION EN GESTION PUBLICA;3
ADMI;"343";PREG;ADMI;CORRUPCION;3
ADMI;"3430";PREG;ADMI;ABASTECIMIENTO ESTRATEGICO;3
ADMI;"3431";PREG;ADMI;MARKETING DIGITAL;3
ADMI;"3432";PREG;ADMI;SALUD DE MARCA;3
ADMI;"3433";PREG;ADMI;CAPTURE EL MERCADO CHINO;3
ADMI;"3434";PREG;ADMI;MERC VERDES CONSUMO SOSTENIBLE;3
ADMI;"3434";PREG;ADMI;ELC. MARCA PERSONAL;3
ADMI;"3435";PREG;ADMI;MEDIO AMBIENTE Y MERCADOS FINA;3
ADMI;"344";PREG;ADMI;EVALUACION DE GESTION E IMPACT;3
ADMI;"344";PREG;ADMI;EVALUAC.DE GESTION E IMP.;3
ADMI;"3445";PREG;ADMI;DE LOS DATOS INFOR INTROD PROG;3
ADMI;"345";PREG;ADMI;SISTEMAS DE GESTION DE CALIDAD;3
ADMI;"345";PREG;ADMI;MOV. SOCIALES EN LAS CIUDADES;3
ADMI;"346";PREG;ADMI;NEGOCIA.INTERNALES DE GOBIERNO;3
ADMI;"346";PREG;ADMI;EVALUAC.RIESGO E IMPACT.AMBIEN;3
ADMI;"346";PREG;ADMI;WAR Y DEVELOPMENT;3
ADMI;"347";PREG;ADMI;GRENCIA FINANZAS PUBLICAS;3
ADMI;"348";PREG;ADMI;GLOBALIZACION Y ANTIGLOBALIZAC;3
ADMI;"349";PREG;ADMI;SEMINAR.GUERRA PAZ Y MED AMBIE;3
ADMI;"3491";PREG;ADMI;ELECTIVA AREA ORGANIZACIONES 1;3
ADMI;"3492";PREG;ADMI;ELECTIVA AREA ORGANIZACIONES 2;3
ADMI;"3493";PREG;ADMI;ELECTIVA AREA ORGANIZACIONES 3;3
ADMI;"3494";PREG;ADMI;ELECTIVA AREA ORGANIZACIONES 4;3
ADMI;"3495";PREG;ADMI;ELECTIVA AREA ORGANIZACIONES 5;3
ADMI;"3496";PREG;ADMI;ELECTIVA AREA ORGANIZACIONES 6;3
ADMI;"3497";PREG;ADMI;ELECTIVA AREA ORGANIZACIONES 7;3
ADMI;"3502";PREG;ADMI;ESTRATEGIA;3
ADMI;"3502";PREG;ESTR;ESTRATEGIA;3
ADMI;"3503";PREG;ADMI;SERVICE MANAGEMENT;3
ADMI;"3503";PREG;ADMI;ELC. SERVICE MNGMT-VMP;3
ADMI;"3504";PREG;ADMI;LOGÍSTICA DE DISTRIBUCIÓN;3
ADMI;"3505";PREG;ADMI;INTROD. LOGÍSTICA HUMANITARIA;3
ADMI;"351";PREG;ADMI;GERENCIA SOCIAL;3
ADMI;"351";PREG;ADMI;DESPLAZAM.FORZADO Y POLIT.PUBL;3
ADMI;"352";PREG;ADMI;RELACIONES INTERNACIONALES;3
ADMI;"353";PREG;ADMI;MANAGEMENT INTERCULTURAL;3
ADMI;"354";PREG;ADMI;INTELIGENCIA EMOCIONAL;3
ADMI;"3542";PREG;ADMI;SUPPLY CHAIN MANAG:PERSP PRACT;3
ADMI;"355";PREG;ADMI;SEM DESEMPEÑO EN  LAS ORGAN;3
ADMI;"355";PREG;ADMI;GESTION INTEGRAL DE CALIDAD;3
ADMI;"356";PREG;ADMI;ACTUALIDAD Y PERSPECTIVAS;3
ADMI;"356";PREG;ADMI;RELACIONES INTERPERSONALES;3
ADMI;"357";PREG;ADMI;GERENC.RESPONSAB.INNOVADORA;3
ADMI;"358";PREG;ADMI;PROCESOS DE CAMBIO;3
ADMI;"359";PREG;ADMI;CONCIENC. FEMENINA Y LIDERAZGO;3
ADMI;"3591";PREG;ADMI;ELECTIVA AREA ESTRATEGIA 1;3
ADMI;"3592";PREG;ADMI;ELECTIVA AREA ESTRATEGIA 2;3
ADMI;"3593";PREG;ADMI;ELECTIVA AREA ESTRATEGIA 3;3
ADMI;"3594";PREG;ADMI;ELECTIVA AREA ESTRATEGIA 4;3
ADMI;"3595";PREG;ADMI;ELECTIVA AREA ESTRATEGIA 5;3
ADMI;"3596";PREG;ADMI;ELECTIVA AREA ESTRATEGIA 6;3
ADMI;"3597";PREG;ADMI;ELECTIVA AREA ESTRATEGIA 7;3
ADMI;"360";PREG;ADMI;TECNICAS DE NEGOCIACION;3
ADMI;"3601";PREG;ADMI;TALL. HABILIDADES GERENC.;3
ADMI;"3601";PREG;ESTR;TALL. HABILIDADES GERENC.;1
ADMI;"3601";PREG;ADMI;ELC. T.HABILIDADES GERENCIALES;3
ADMI;"3601";PREG;ESTR;TALL. HABILIDADES GERENC.;3
ADMI;"3602";PREG;ADMI;TÉCNICAS DE NEGOCIACIÓN;3
ADMI;"3603";PREG;ADMI;ADMIN. INNOVAC. MODEL NEGOCIOS;3
ADMI;"3604";PREG;GEST;TALLER DE INNOVACION;3
ADMI;"3604";PREG;ADMI;TALLER DE INNOVACIÓN;3
ADMI;"3604";PREG;ADMI;ELC. TALLER DE INNOVACIÓN;3
ADMI;"3604";PREG;ADMI;TALLER DE INNOVACION;3
ADMI;"3605";PREG;ADMI;ENFOQUE GERENCIAL DE LAS NIIF;3
ADMI;"3606";PREG;ADMI;ELC. NEGOCIACIÓN ESTRATÉGICA;3
ADMI;"3606";PREG;ADMI;GERENCIA RECURSOS HUMANOS;3
ADMI;"3606";PREG;ORGA;ESTRATEGIAS DE NEGOCIACION;3
ADMI;"3606";PREG;ADMI;ESTRATEGIAS DE NEGOCIACION;3
ADMI;"3606";PREG;ADMI;ESTRATEGIAS DE NEGOCIACIÓN;3
ADMI;"3607";PREG;ADMI;COACHING PARA EMPRENDIMIENTO;3
ADMI;"361";PREG;ADMI;GESTION DEL CONOCIMIENTO;3
ADMI;"3610";PREG;ADMI;DRIFT OR SINK;3
ADMI;"3610";PREG;ADMI;DRIFT OR THINK;3
ADMI;"3611";PREG;ADMI;ALIMENTOS Y OPORTUN.EMPRENDED.;3
ADMI;"3611";PREG;ADMI;ELC. ALIMENTOS Y OPORTUNIDADES;3
ADMI;"3612";PREG;ADMI;RELACIONES INTERPERSONALES;3
ADMI;"3613";PREG;ADMI;GERENCIA DE RECURSOS HUMANOS;3
ADMI;"3613";PREG;ADMI;GESTION DEL TALENTO HUMANO;3
ADMI;"3614";PREG;ADMI;ORGANIZATIONAL COMMUNICATION;3
ADMI;"3615";PREG;ADMI;MERCADEO DEPORTIVO;3
ADMI;"3615";PREG;MERC;MERCADEO DEPORTIVO;3
ADMI;"3615";PREG;ADMI;TRANSFORMACION ORGANIZACIONAL;3
ADMI;"3619";PREG;ADMI;COMPETITIVIDAD Y SOCIEDAD;3
ADMI;"362";PREG;ADMI;EMPRESARIADO EN EL DESARR.ECON;3
ADMI;"363";PREG;ADMI;EXPEDICIONES URBANAS;3
ADMI;"363";PREG;ADMI;GESTION HUMANA BASADO COMPETEN;3
ADMI;"364";PREG;ADMI;PLANES DE NEGOCIOS;3
ADMI;"365";PREG;ADMI;CREACION NUEVAS EMPRESAS;3
ADMI;"366";PREG;ADMI;ASES. A EMPRESARIOS SOCIALES;1.5
ADMI;"366";PREG;ADMI;ASES. A EMPRESARIOS SOCIALES;3
ADMI;"367";PREG;ADMI;FUNDAMENTOS DE DERECHO EN LOS;3
ADMI;"367";PREG;ADMI;FUNDAMENTOS DE DERECHO EN LOS ;3
ADMI;"367";PREG;ADMI;FUNDAM.DERECHO EN NEGOCIOS;3
ADMI;"368";PREG;ADMI;GESTION AMBIENTAL;3
ADMI;"368";PREG;ADMI;GESTION DE CRISIS;3
ADMI;"369";PREG;ADMI;GRANDES LIBROS DEL MANAGEMENT;3
ADMI;"369";PREG;ADMI;SISTEMAS Y ESTRATEGIAS;3
ADMI;"369";PREG;ADMI;TALLER PRACTICA SOCIAL;3
ADMI;"3691";PREG;ADMI;ELECTIVA AREA SCH&T 1;3
ADMI;"3692";PREG;ADMI;ELECTIVA AREA SCH&T 2;3
ADMI;"3693";PREG;ADMI;ELECTIVA AREA SCH&T 3;3
ADMI;"3694";PREG;ADMI;ELECTIVA AREA SCH&T 4;3
ADMI;"3695";PREG;ADMI;ELECTIVA AREA SCH&T 5;3
ADMI;"3696";PREG;ADMI;ELECTIVA AREA SCH&T 6;3
ADMI;"3697";PREG;ADMI;ELECTIVA AREA SCH&T 7;3
ADMI;"370";PREG;ADMI;PROYECTO ESPECIAL;3
ADMI;"3701";PREG;ADMI;NEGOCIOS INTERNACIONALES;3
ADMI;"3701";PREG;ESTR;NEGOCIOS INTERNACIONALES;3
ADMI;"3701";PREG;ADMI;NEGOCIOS ENTORNO GLOBAL.;3
ADMI;"3702";PREG;ADMI;GLOBALIZACION E INTERNAC DE EM;3
ADMI;"3703";PREG;ADMI;NEGOCIAR CON JAPON Y CHINA;3
ADMI;"3704";PREG;ADMI;COMERC.INTERN.LOGIST.GLOBAL;3
ADMI;"3704";PREG;ESTR;COMERC.INTERN.LOGIST.GLOBAL;3
ADMI;"3705";PREG;ADMI;ELC. MERCADOS EMERGENTES;3
ADMI;"3705";PREG;ADMI;MERCADOS EMERGENTES;3
ADMI;"3706";PREG;ADMI;GLOBALIZACION Y ANTIGLOBALIZAC;3
ADMI;"3707";PREG;ADMI;EMPRENDIMIENTO INTERNACIONAL;3
ADMI;"3708";PREG;ADMI;MANAGEMENT INTERCULTURAL;3
ADMI;"3708";PREG;ADMI;CROSS -CULTURAL MANAGEMENT;3
ADMI;"3709";PREG;ADMI;MARKETING TO THE NEW CHINA;3
ADMI;"3709";PREG;ADMI;COMO NEGOCIAR CON CHINA;3
ADMI;"371";PREG;ADMI;PROYECTO DE GRADO;4
ADMI;"371";PREG;ADMI;PROYECTO DE GRADO;3
ADMI;"3710";PREG;ADMI;STRATEGIC SUPPLY CHAIN MANAGEM;3
ADMI;"3711";PREG;ADMI;FINANCIAM. CAPITAL DE RIESGO;3
ADMI;"3712";PREG;ADMI;CASOS EN FINANZAS CORPORATIVAS;3
ADMI;"3713";PREG;ADMI;FINANCIAL CRISES;3
ADMI;"372";PREG;ADMI;ESTRATEGIA PARA NVAS EMPRESAS;3
ADMI;"3720";PREG;ADMI;NEG. INTERNACIONALES II;3
ADMI;"3721";PREG;ADMI;EMPRENDIMIENTO INTERNACIONAL;3
ADMI;"3722";PREG;ADMI;ESTRATEGIAS DE INTERN. EMPRES.;3
ADMI;"373";PREG;ADMI;EMPRESARIADO SOCIAL;3
ADMI;"3730";PREG;ADMI;GESTION DE ORGANIZACIONES ARTE;3
ADMI;"374";PREG;ADMI;SEMIN:GERENC.EMPRES.FAMILIARES;3
ADMI;"3745";PREG;ADMI;STRATEGIC MANAGEMENT OF TECHNO;3
ADMI;"3745";PREG;ADMI;ELC. STRATEGIC MNGMT;3
ADMI;"375";PREG;ADMI;TALLER PLANEACION VIDA Y CARRE;3
ADMI;"375";PREG;ADMI;TALLER DE PLAN. VIDA Y CARRERA;3
ADMI;"376";PREG;ADMI;GESTION E IMPACTO SOCIAL;3
ADMI;"376";PREG;ADMI;GESTION E IMPACTO AMBIENTAL;3
ADMI;"377";PREG;ADMI;EL LIDER: SU ETICA Y RESPONSAB;3
ADMI;"3791";PREG;ADMI;ELECTIVA ÁREA SOSTENIBILIDAD;3
ADMI;"3792";PREG;ADMI;ELECTIVA ÁREA SOSTENIBILIDAD;3
ADMI;"3793";PREG;ADMI;ELECTIVA ÁREA SOSTENIBILIDAD;3
ADMI;"3794";PREG;ADMI;ELECTIVA ÁREA SOSTENIBILIDAD;3
ADMI;"3795";PREG;ADMI;ELECTIVA ÁREA SOSTENIBILIDAD;3
ADMI;"3796";PREG;ADMI;ELECTIVA ÁREA SOSTENIBILIDAD;3
ADMI;"3797";PREG;ADMI;ELECTIVA ÁREA SOSTENIBILIDAD;3
ADMI;"380";PREG;ADMI;PRACTICA EMPRESARIAL;9
ADMI;"380";PREG;ADMI;PRACTICA EPRESARIAL;9
ADMI;"3801";PREG;ADMI;LIDERAZGO, PODER Y EMPRESA;3
ADMI;"3802";PREG;ADMI;COOPERACION INTERNAL Y ONG;3
ADMI;"3802";PREG;ADMI;COOPERACION INTERNACIONAL;3
ADMI;"3802";PREG;GEST;COOPERACION INTERNACIONAL;3
ADMI;"3803";PREG;ADMI;BABSON BUILD SEMINAR;3
ADMI;"3804";PREG;ADMI;KLU INTERNATIONAL WEEK;3
ADMI;"3805";PREG;ADMI;WAR Y DEVELOPMENT;3
ADMI;"3808";PREG;ADMI;GESTION AMBIENTAL;3
ADMI;"3809";PREG;ADMI;GLOBAL STRATEGY FOR LATIN.AMER;3
ADMI;"381";PREG;ADMI;SEMINARIO DE ORGANIZACIONES;3
ADMI;"381";PREG;ADMI;PRACTICA EMPRESAR. VACACIONES;6
ADMI;"381";PREG;ADMI;PRACTICA EMPRESARIAL CORTA DUR;6
ADMI;"3810";PREG;ADMI;MARKET.AND MANAG.FOOD INDUSTRY;4
ADMI;"3810";PREG;ADMI;MARKET.AND MANAG.FOOD INDUSTRY;3
ADMI;"3811";PREG;ADMI;INTERNATIONAL FINANCE;3
ADMI;"3812";PREG;ADMI;MARKET.STRAT. LOW INCOME CONSU;3
ADMI;"3813";PREG;ADMI;ENTREPRENEURSHIP & INNOVATION;3
ADMI;"3814";PREG;ADMI;ADVANCED MANAGERIAL NEGOTIAT.;3
ADMI;"3815";PREG;ADMI;INTERNAT.ACCOUNT.-COMPETITIVEN;3
ADMI;"3816";PREG;ADMI;PROJECT MANAGEMENT;3
ADMI;"3817";PREG;ADMI;MARKETING YOUR BUSINESS IN;3
ADMI;"3818";PREG;ADMI;BUSINESS OPERATIONS IN AUSTRA;3
ADMI;"3819";PREG;ADMI;CREATIVITY IN NEW PRODUCT;3
ADMI;"382";PREG;ADMI;SEGUNDA PRACTICA EMPRESARIAL;6
ADMI;"382";PREG;ADMI;PRACTICA EMPRES.CORTA DURACION;6
ADMI;"3820";PREG;ADMI;PERFORMANCE MANAGEMENT;3
ADMI;"3821";PREG;ADMI;STRATEGIC MANAGEMENT AND SER;3
ADMI;"3822";PREG;ADMI;ADVANCED INNOVATION MANAGEM;3
ADMI;"3823";PREG;ADMI;PROJECT MANAGEMENT;3
ADMI;"3824";PREG;ADMI;MARKETING YOUR BUSINESS IN;3
ADMI;"3825";PREG;ADMI;CREATIVITY IN NEW PRODUCT;3
ADMI;"3826";PREG;ADMI;EFFECTIVE BRANDING AND ADVERTI;3
ADMI;"3827";PREG;ADMI;REVENUE MANAGEMENT IN MARK.DEC;3
ADMI;"3828";PREG;ADMI;ENTREPRENEUR. IN EMERGING MARK;3
ADMI;"3829";PREG;ADMI;VALUE CHAIN MANAGEMENT;3
ADMI;"3829";PREG;ESTR;VALUE CHAIN MANAGEMENT;3
ADMI;"383";PREG;ADMI;GERENCIA DE CADENA DE SUMINIST;3
ADMI;"383";PREG;ADMI;CANCELADA;3
ADMI;"3830";PREG;ADMI;INTERNAT.MANAGEM.:BUSIN.PRACTI;3
ADMI;"3831";PREG;ADMI;CREATING CORPORATE USER-CENTER;3
ADMI;"3832";PREG;ADMI;ENTREPRENEURIAL FINANCE;3
ADMI;"3833";PREG;ADMI;NEGOTIAT.AND EFFECT.TEAM BUILD;3
ADMI;"3834";PREG;ADMI;DECISIONES ESTRATEG.EN FINANZA;3
ADMI;"3834";PREG;ADMI;MACROFINANCIAL RISK ANALYSIS;3
ADMI;"3835";PREG;GEST;PRODUCCION MAS LIMPIA;3
ADMI;"3835";PREG;ADMI;PRODUCCION MAS LIMPIA;3
ADMI;"3836";PREG;ADMI;MARKETING FUTURECAST;3
ADMI;"3837";PREG;ADMI;CASE TRAINING FOR CONSULTANTS;3
ADMI;"3838";PREG;ADMI;INVESTMENT DECISIONS IN EMERGI;3
ADMI;"3839";PREG;ADMI;VALUE CREATION IN MERGERS AND;3
ADMI;"3840";PREG;ADMI;GESTION DE PORTAFOLIOS;3
ADMI;"3841";PREG;ADMI;BUSINESS ETHICS AND PRINCIPLES;3
ADMI;"3842";PREG;ADMI;BEHAVIORAL FINANCE;3
ADMI;"3843";PREG;ADMI;INTERNATIONAL BUSINESS ENVIRON;3
ADMI;"3844";PREG;ADMI;CASE TRAINING FOR CONSULTANTS;3
ADMI;"3845";PREG;ADMI;DEMOCRATIC SYSTEMS AND POLITIC;3
ADMI;"3846";PREG;ADMI;BABSON ENTREPRENEURSH.WORKSHOP;3
ADMI;"3847";PREG;ADMI;CASE TRAINING FOR CONSULTING;3
ADMI;"3847";PREG;ADMI;CASE TRAINING FOR CONSULTANTS;3
ADMI;"3848";PREG;ADMI;FROM THE CLASSROOM TO THE BUSI;3
ADMI;"3849";PREG;ADMI;SENSORY MARKETING, NEUROMARKET;3
ADMI;"385";PREG;ADMI;CANCELADA;3
ADMI;"385";PREG;ADMI;SEM.MCADOS LABORALES EN EL SEC;3
ADMI;"3850";PREG;ADMI;FROM CORPORATE TURNAROUNDS TO;3
ADMI;"3851";PREG;ADMI;CURRENT TOPICS IN MANAGEMENT;3
ADMI;"3852";PREG;ADMI;LOGISTICS IN THE SUPPLY CHAIN;3
ADMI;"3853";PREG;ADMI;BANKING REGULATION;3
ADMI;"3854";PREG;ADMI;PRINCIPLES TECH OF MATHE MODEL;3
ADMI;"3854";PREG;ADMI;PRINCIPLES TECH OF MATHE MODEL;4
ADMI;"3855";PREG;ADMI;SUSTAINABLE LOGISTICS;3
ADMI;"3855";PREG;ADMI;SUSTAINABLE LOGISTICS;0
ADMI;"3856";PREG;ADMI;COMPETITIVE CORP EMERGING MARK;3
ADMI;"3857";PREG;ADMI;CORPORATE ENTREPRENEURSHIP;4
ADMI;"3857";PREG;ADMI;CORPORATE ENTREPRENEURSHIP;3
ADMI;"3858";PREG;ADMI;STRAT ANALY: PUTT GAME THEORY;3
ADMI;"3859";PREG;ADMI;VALUE-BASED LEADERSHIP;4
ADMI;"386";PREG;ADMI;SEM. GERENCIA DE EMPRESAS DE F;3
ADMI;"3860";PREG;ADMI;CRITICAL ANALYSIS OF MARKETING;4
ADMI;"3861";PREG;ADMI;FIRMS, POLICIES AND ENVIRONMEN;4
ADMI;"3862";PREG;ADMI;SUSTAINABILITY ACCOUNTING AND;4
ADMI;"3863";PREG;ADMI;KNOWLEDGE MANAGEMENT AND ORGAN;4
ADMI;"3864";PREG;ADMI;ENTREPRENEURIAL FAMILY FIRMS;4
ADMI;"3865";PREG;ADMI;COMPET. STRATEGY SUST. WORLD;4
ADMI;"3866";PREG;ADMI;SOCIAL MARKETING PRACTICE;4
ADMI;"3867";PREG;ADMI;ENTREPR.P AND CAPITALIS. IN LA;4
ADMI;"3868";PREG;ADMI;POSITIVE LEADERSHIP AND ORGANI;4
ADMI;"3869";PREG;ADMI;LUXURY BRAND MANAGEMENT;4
ADMI;"387";PREG;ADMI;SEM.EMPR.COLOM.ORIENT.MERCAD.;3
ADMI;"3870";PREG;ADMI;COOPERATIVE AND REGULATORY APP;4
ADMI;"3871";PREG;ADMI;TOPICS IN MARKET AND CREDIT RI;4
ADMI;"3872";PREG;ADMI;MANAGING CREATIVITY AND INNOVA;4
ADMI;"3873";PREG;ADMI;ADVANCED MARKETING METRICS;4
ADMI;"3874";PREG;ADMI;KNOWLEDGE MANAGEMENT AND ORGAN;4
ADMI;"3875";PREG;ADMI;REAL ESTATE FINANCE;4
ADMI;"3876";PREG;ADMI;SUSTAINABLE GLOBAL SUPPLY CHAI;4
ADMI;"3877";PREG;ADMI;SOCIAL MEDIA TRIBAL MARKETING;4
ADMI;"3878";PREG;ADMI;BEHAVIORAL ECONOMICS FOR BUSIN;4
ADMI;"3879";PREG;ADMI;MANAGING INNOVATION AND CHANGE;4
ADMI;"388";PREG;ADMI;SEMIN.EMPRESAS COLOMBIANAS;3
ADMI;"3880";PREG;ADMI;INVESTMENT DECISIONS IN UNSTAB;4
ADMI;"3881";PREG;ADMI;DEVELOPING THE CREATIVE ORGANI;4
ADMI;"3882";PREG;ADMI;GLOBAL FINANCIAL STATEMENT ANA;4
ADMI;"3883";PREG;ADMI;OPPORTUNITY RECOGNITION & INT;4
ADMI;"3884";PREG;ADMI;ELC. SOCIAL NETWORKS;3
ADMI;"3884";PREG;ADMI;SOCIAL NETWORKS (INGLES);3
ADMI;"389";PREG;ADMI;SEMINARIO EMP. CRIS;3
ADMI;"390";PREG;ADMI;SEMINARIO EN FINANZAS;3
ADMI;"3901";PREG;ADMI;PRACTICA EMPRESARIAL;9
ADMI;"3902";PREG;ADMI;SEGUNDA PRACTICA EMPRESARIAL;6
ADMI;"3903";PREG;ADMI;PRACTICA EMPRESAR. VACACIONES;6
ADMI;"3903";PREG;ADMI;PRACTICA EMPRESAR. VACACIONES;3
ADMI;"392";PREG;ADMI;GERENC.INNOVADORA Y EXITOSA;3
ADMI;"393";PREG;ADMI;SEMINARIO NEGOCIACION;3
ADMI;"393";PREG;ADMI;SEMIN.NEGOCIACION;3
ADMI;"394";PREG;ADMI;MERC BANCARIO Y DE INST FINANC;3
ADMI;"3947";PREG;ADMI;LOGISTICA MARITIMA;3
ADMI;"395";PREG;ADMI;GERENCIA DE VENTAS;3
ADMI;"396";PREG;ADMI;MERCADEO RELACIONAL;3
ADMI;"396";PREG;ADMI;SEMIN:ANALIS.ORGAN.UNIANDES;3
ADMI;"397";PREG;ADMI;MERCADEO E INTERNET;3
ADMI;"398";PREG;ADMI;JUEGO GERENCIAL;3
ADMI;"399";PREG;ADMI;SEM.PROYECTO GRADO;3
ADMI;"399";PREG;ADMI;SEMINARIO PROYECTO DE GRADO;3
ADMI;"399";PREG;ADMI;PROYECTO DE GRADO;3
ADMI;"399";PREG;ADMI;SEMINARIO PROYECTO DE GRADO;2
ADMI;"3990";PREG;ADMI;INSCRIPCION A GRADO;0
ADMI;"3991";PREG;ADMI;PRACTICA EMPRESARIAL;6
ADMI;"3991";PREG;ADMI;PRÁCTICA EMPRESARIAL;6
ADMI;"3992";PREG;ADMI;PRACTICA PROFESIONAL;3
ADMI;"3995";PREG;ADMI;PRÁCTICA MEDIO TIEMPO;3
ADMI;"3996";PREG;ADMI;PRÁCTICA EN EMPRENDIMIENTO;6
ADMI;"400";POST;ADMI;CONTABILY ANALIS.FINANC.NO-ADM;3
ADMI;"401";POST;ADMI;INGLES 1;3
ADMI;"401";POST;ADMI;CONTABILIDAD FINANCIERA;2
ADMI;"402";POST;ADMI;METODOS CUANTITATIVOS;2
ADMI;"402";POST;ADMI;INGLES 2;3
